Distribucion Supermercado - Demanda total: 854020
Varianza demanda por seccion: 103042731
Promedio demanda por seccion: 3349
Mayor demanda en una seccion: 156064
Menor demanda en una seccion: 228

Pasillo 1 - Demanda del pasillo: 363455

   P1 - Seccion 1 - Demanda de la seccion: 156064

       Producto | Demanda
       10077    | 5
       10068    | 4
       10080    | 4
       10083    | 4
       10071    | 3
       10072    | 3
       10054    | 2
       10056    | 2
       10061    | 2
       10064    | 2
       10081    | 2
       10094    | 2
       10096    | 2
       10051    | 1
       10053    | 1
       10057    | 1
       10058    | 1
       10060    | 1
       10065    | 1
       10076    | 1
       10078    | 1
       10084    | 1
       10085    | 1
       10091    | 1
       10093    | 1
       10097    | 1
       10099    | 1

   P12 - Seccion 16 - Demanda de la seccion: 1031

       Producto | Demanda
       10128    | 179
       10132    | 145
       10129    | 122
       10125    | 106
       10119    | 76
       10106    | 61
       10109    | 33
       10140    | 26
       10105    | 22
       10116    | 20
       10103    | 19
       10111    | 18
       10104    | 17
       10108    | 17
       10135    | 17
       10147    | 17
       10122    | 14
       10137    | 11
       10112    | 9
       10136    | 9
       10102    | 8
       10115    | 8
       10114    | 7
       10139    | 7
       10146    | 7
       10148    | 6
       10143    | 5
       10113    | 4
       10138    | 4
       10101    | 3
       10107    | 3
       10141    | 3
       10144    | 3
       10145    | 3
       10117    | 2
       10118    | 2
       10126    | 2
       10134    | 2
       10142    | 2
       10149    | 2
       10100    | 1
       10110    | 1
       10120    | 1
       10121    | 1
       10123    | 1
       10124    | 1
       10127    | 1
       10130    | 1
       10131    | 1
       10133    | 1

   P12 - Seccion 17 - Demanda de la seccion: 786

       Producto | Demanda
       10184    | 140
       10170    | 95
       10175    | 90
       10195    | 76
       10188    | 55
       10162    | 45
       10153    | 25
       10173    | 21
       10165    | 19
       10164    | 16
       10172    | 16
       10189    | 14
       10157    | 13
       10183    | 13
       10167    | 12
       10185    | 12
       10154    | 11
       10174    | 10
       10180    | 10
       10192    | 10
       10187    | 8
       10199    | 7
       10151    | 5
       10176    | 5
       10190    | 5
       10158    | 4
       10182    | 4
       10186    | 4
       10197    | 4
       10159    | 3
       10161    | 3
       10163    | 3
       10178    | 3
       10152    | 2
       10156    | 2
       10160    | 2
       10169    | 2
       10179    | 2
       10194    | 2
       10196    | 2
       10198    | 2
       10150    | 1
       10155    | 1
       10166    | 1
       10168    | 1
       10171    | 1
       10177    | 1
       10181    | 1
       10191    | 1
       10193    | 1

Pasillo 13 - Demanda del pasillo: 26913

   P13 - Seccion 1 - Demanda de la seccion: 518

       Producto | Demanda
       10230    | 71
       10232    | 65
       10202    | 59
       10208    | 40
       10228    | 39
       10249    | 34
       10214    | 32
       10210    | 29
       10238    | 15
       10221    | 13
       10209    | 12
       10236    | 9
       10222    | 8
       10216    | 6
       10226    | 6
       10227    | 6
       10207    | 5
       10212    | 5
       10215    | 5
       10234    | 5
       10220    | 4
       10235    | 4
       10237    | 4
       10201    | 3
       10203    | 3
       10245    | 3
       10247    | 3
       10204    | 2
       10206    | 2
       10213    | 2
       10224    | 2
       10225    | 2
       10242    | 2
       10243    | 2
       10200    | 1
       10205    | 1
       10211    | 1
       10217    | 1
       10218    | 1
       10219    | 1
       10223    | 1
       10229    | 1
       10231    | 1
       10233    | 1
       10239    | 1
       10240    | 1
       10241    | 1
       10244    | 1
       10246    | 1
       10248    | 1

   P13 - Seccion 2 - Demanda de la seccion: 624

       Producto | Demanda
       10283    | 97
       10268    | 96
       10294    | 84
       10259    | 74
       10295    | 64
       10250    | 39
       10261    | 31
       10267    | 17
       10254    | 14
       10290    | 11
       10258    | 8
       10274    | 8
       10252    | 7
       10287    | 7
       10253    | 6
       10255    | 3
       10264    | 3
       10266    | 3
       10269    | 3
       10270    | 3
       10271    | 3
       10273    | 3
       10278    | 3
       10282    | 3
       10297    | 3
       10251    | 2
       10257    | 2
       10260    | 2
       10265    | 2
       10272    | 2
       10291    | 2
       10256    | 1
       10262    | 1
       10263    | 1
       10275    | 1
       10276    | 1
       10277    | 1
       10279    | 1
       10280    | 1
       10281    | 1
       10284    | 1
       10285    | 1
       10286    | 1
       10288    | 1
       10289    | 1
       10292    | 1
       10293    | 1
       10296    | 1
       10298    | 1
       10299    | 1

   P13 - Seccion 3 - Demanda de la seccion: 235

       Producto | Demanda
       10342    | 25
       10305    | 17
       10348    | 17
       10315    | 13
       10324    | 13
       10331    | 12
       10304    | 11
       10313    | 9
       10346    | 9
       10333    | 8
       10308    | 7
       10312    | 7
       10317    | 6
       10300    | 5
       10325    | 5
       10341    | 5
       10344    | 5
       10309    | 4
       10314    | 4
       10322    | 4
       10330    | 4
       10302    | 3
       10318    | 3
       10319    | 3
       10326    | 3
       10328    | 3
       10335    | 3
       10301    | 2
       10310    | 2
       10311    | 2
       10334    | 2
       10303    | 1
       10306    | 1
       10307    | 1
       10316    | 1
       10320    | 1
       10321    | 1
       10323    | 1
       10327    | 1
       10329    | 1
       10332    | 1
       10336    | 1
       10337    | 1
       10338    | 1
       10339    | 1
       10340    | 1
       10343    | 1
       10345    | 1
       10347    | 1
       10349    | 1

   P13 - Seccion 4 - Demanda de la seccion: 438

       Producto | Demanda
       10354    | 80
       10362    | 60
       10374    | 59
       10370    | 48
       10386    | 27
       10372    | 12
       10385    | 11
       10393    | 11
       10360    | 9
       10381    | 9
       10390    | 8
       10357    | 7
       10397    | 7
       10351    | 6
       10392    | 6
       10376    | 5
       10391    | 5
       10358    | 4
       10364    | 4
       10378    | 4
       10382    | 4
       10383    | 4
       10388    | 4
       10389    | 4
       10365    | 3
       10369    | 3
       10371    | 3
       10373    | 3
       10380    | 3
       10352    | 2
       10367    | 2
       10384    | 2
       10387    | 2
       10350    | 1
       10353    | 1
       10355    | 1
       10356    | 1
       10359    | 1
       10361    | 1
       10363    | 1
       10366    | 1
       10368    | 1
       10375    | 1
       10377    | 1
       10379    | 1
       10394    | 1
       10395    | 1
       10396    | 1
       10398    | 1
       10399    | 1

   P13 - Seccion 5 - Demanda de la seccion: 3825

       Producto | Demanda
       10446    | 618
       10444    | 473
       10442    | 340
       10420    | 275
       10448    | 265
       10423    | 195
       10441    | 166
       10419    | 154
       10440    | 141
       10425    | 136
       10447    | 130
       10443    | 99
       10427    | 68
       10422    | 67
       10428    | 62
       10410    | 52
       10409    | 49
       10445    | 45
       10429    | 44
       10434    | 44
       10414    | 42
       10436    | 35
       10424    | 34
       10438    | 33
       10449    | 31
       10433    | 23
       10411    | 22
       10432    | 16
       10412    | 15
       10413    | 15
       10430    | 15
       10439    | 14
       10404    | 12
       10437    | 12
       10426    | 11
       10416    | 10
       10401    | 8
       10405    | 8
       10418    | 8
       10415    | 7
       10400    | 6
       10408    | 6
       10417    | 6
       10403    | 3
       10406    | 3
       10421    | 2
       10431    | 2
       10402    | 1
       10407    | 1
       10435    | 1

   P13 - Seccion 6 - Demanda de la seccion: 3513

       Producto | Demanda
       10491    | 418
       10490    | 382
       10451    | 302
       10474    | 203
       10493    | 196
       10481    | 180
       10453    | 156
       10498    | 130
       10470    | 121
       10499    | 121
       10480    | 113
       10484    | 104
       10469    | 103
       10454    | 96
       10487    | 90
       10476    | 68
       10475    | 66
       10483    | 64
       10457    | 55
       10486    | 50
       10456    | 48
       10459    | 39
       10464    | 38
       10471    | 38
       10458    | 35
       10462    | 30
       10463    | 30
       10478    | 29
       10450    | 28
       10465    | 23
       10467    | 22
       10455    | 17
       10468    | 15
       10479    | 15
       10473    | 11
       10460    | 10
       10489    | 10
       10485    | 9
       10452    | 8
       10461    | 6
       10488    | 5
       10495    | 5
       10496    | 5
       10466    | 4
       10482    | 4
       10492    | 3
       10497    | 3
       10477    | 2
       10494    | 2
       10472    | 1

   P13 - Seccion 7 - Demanda de la seccion: 3481

       Producto | Demanda
       10515    | 882
       10525    | 338
       10513    | 259
       10510    | 135
       10526    | 135
       10546    | 131
       10533    | 114
       10540    | 114
       10543    | 111
       10542    | 107
       10501    | 91
       10535    | 84
       10516    | 79
       10541    | 75
       10548    | 70
       10531    | 69
       10538    | 68
       10506    | 60
       10511    | 52
       10505    | 46
       10504    | 41
       10508    | 37
       10544    | 37
       10527    | 35
       10524    | 33
       10536    | 32
       10500    | 24
       10523    | 22
       10528    | 19
       10503    | 17
       10514    | 16
       10547    | 16
       10520    | 13
       10532    | 13
       10502    | 12
       10534    | 12
       10517    | 11
       10521    | 10
       10530    | 10
       10519    | 8
       10522    | 8
       10512    | 7
       10518    | 6
       10529    | 5
       10507    | 4
       10539    | 4
       10549    | 4
       10537    | 3
       10509    | 1
       10545    | 1

   P13 - Seccion 8 - Demanda de la seccion: 2267

       Producto | Demanda
       10551    | 285
       10568    | 253
       10598    | 171
       10555    | 160
       10573    | 148
       10579    | 132
       10571    | 110
       10553    | 97
       10554    | 89
       10574    | 78
       10562    | 68
       10567    | 66
       10561    | 61
       10583    | 50
       10587    | 46
       10584    | 44
       10592    | 40
       10556    | 34
       10565    | 31
       10597    | 31
       10582    | 30
       10576    | 24
       10599    | 24
       10581    | 22
       10588    | 22
       10594    | 12
       10552    | 11
       10595    | 11
       10564    | 10
       10570    | 9
       10577    | 9
       10593    | 8
       10560    | 6
       10563    | 6
       10566    | 6
       10575    | 6
       10589    | 6
       10591    | 6
       10558    | 5
       10572    | 5
       10596    | 5
       10569    | 4
       10578    | 4
       10580    | 4
       10585    | 4
       10586    | 4
       10590    | 4
       10550    | 3
       10557    | 2
       10559    | 1

   P13 - Seccion 9 - Demanda de la seccion: 1958

       Producto | Demanda
       10605    | 270
       10611    | 215
       10606    | 110
       10648    | 108
       10623    | 95
       10630    | 87
       10645    | 87
       10635    | 82
       10642    | 70
       10629    | 68
       10610    | 67
       10607    | 62
       10627    | 61
       10637    | 48
       10602    | 46
       10612    | 46
       10608    | 38
       10647    | 37
       10616    | 34
       10620    | 32
       10604    | 25
       10624    | 25
       10600    | 23
       10649    | 21
       10622    | 20
       10641    | 20
       10619    | 17
       10609    | 14
       10601    | 13
       10631    | 13
       10628    | 12
       10640    | 11
       10603    | 10
       10636    | 8
       10638    | 7
       10643    | 7
       10644    | 7
       10632    | 6
       10646    | 6
       10613    | 5
       10615    | 5
       10626    | 4
       10639    | 4
       10614    | 2
       10617    | 2
       10618    | 2
       10625    | 2
       10633    | 2
       10621    | 1
       10634    | 1

   P13 - Seccion 10 - Demanda de la seccion: 2224

       Producto | Demanda
       10653    | 418
       10656    | 415
       10651    | 157
       10674    | 115
       10681    | 109
       10691    | 82
       10683    | 77
       10677    | 76
       10692    | 74
       10685    | 73
       10696    | 63
       10670    | 57
       10682    | 48
       10699    | 43
       10668    | 41
       10684    | 36
       10687    | 36
       10663    | 29
       10650    | 26
       10690    | 24
       10672    | 21
       10669    | 19
       10661    | 18
       10652    | 17
       10662    | 17
       10694    | 16
       10671    | 14
       10673    | 12
       10675    | 11
       10693    | 11
       10697    | 8
       10698    | 7
       10666    | 6
       10680    | 6
       10654    | 5
       10657    | 4
       10679    | 4
       10688    | 4
       10689    | 4
       10658    | 3
       10659    | 3
       10695    | 3
       10655    | 2
       10664    | 2
       10665    | 2
       10686    | 2
       10660    | 1
       10667    | 1
       10676    | 1
       10678    | 1

   P13 - Seccion 11 - Demanda de la seccion: 1007

       Producto | Demanda
       10731    | 97
       10730    | 91
       10734    | 76
       10739    | 54
       10723    | 49
       10710    | 48
       10728    | 44
       10741    | 43
       10717    | 35
       10704    | 34
       10720    | 33
       10742    | 32
       10721    | 31
       10703    | 30
       10705    | 27
       10725    | 25
       10733    | 24
       10716    | 20
       10746    | 19
       10719    | 18
       10732    | 16
       10747    | 16
       10722    | 14
       10707    | 13
       10711    | 10
       10700    | 9
       10702    | 9
       10701    | 8
       10715    | 8
       10736    | 7
       10748    | 7
       10713    | 6
       10712    | 5
       10714    | 5
       10749    | 5
       10726    | 4
       10729    | 4
       10738    | 4
       10740    | 4
       10743    | 4
       10745    | 4
       10709    | 3
       10744    | 3
       10718    | 2
       10724    | 2
       10706    | 1
       10708    | 1
       10727    | 1
       10735    | 1
       10737    | 1

   P13 - Seccion 12 - Demanda de la seccion: 1198

       Producto | Demanda
       10792    | 87
       10789    | 72
       10796    | 71
       10753    | 68
       10758    | 63
       10798    | 63
       10764    | 59
       10770    | 58
       10777    | 51
       10791    | 51
       10797    | 42
       10766    | 39
       10757    | 37
       10779    | 37
       10769    | 36
       10783    | 36
       10788    | 32
       10794    | 29
       10785    | 21
       10765    | 20
       10775    | 20
       10787    | 20
       10776    | 15
       10781    | 15
       10762    | 13
       10767    | 13
       10786    | 13
       10774    | 12
       10751    | 9
       10754    | 9
       10799    | 9
       10752    | 8
       10750    | 7
       10760    | 7
       10763    | 6
       10780    | 6
       10768    | 5
       10778    | 5
       10784    | 5
       10790    | 5
       10795    | 5
       10782    | 4
       10772    | 3
       10755    | 2
       10756    | 2
       10761    | 2
       10771    | 2
       10773    | 2
       10759    | 1
       10793    | 1

   P13 - Seccion 13 - Demanda de la seccion: 1517

       Producto | Demanda
       10818    | 228
       10831    | 145
       10821    | 124
       10804    | 120
       10815    | 116
       10817    | 64
       10803    | 59
       10809    | 56
       10830    | 39
       10836    | 38
       10813    | 37
       10824    | 37
       10819    | 36
       10844    | 32
       10837    | 30
       10801    | 29
       10807    | 28
       10822    | 25
       10808    | 24
       10812    | 24
       10841    | 22
       10835    | 19
       10846    | 19
       10827    | 18
       10828    | 18
       10811    | 15
       10816    | 15
       10839    | 15
       10800    | 8
       10840    | 8
       10842    | 8
       10810    | 7
       10826    | 6
       10847    | 6
       10838    | 5
       10805    | 4
       10832    | 4
       10833    | 4
       10845    | 4
       10823    | 3
       10843    | 3
       10802    | 2
       10814    | 2
       10820    | 2
       10825    | 2
       10829    | 2
       10834    | 2
       10806    | 1
       10848    | 1
       10849    | 1

   P13 - Seccion 14 - Demanda de la seccion: 831

       Producto | Demanda
       10860    | 121
       10862    | 94
       10868    | 63
       10879    | 53
       10875    | 45
       10897    | 40
       10859    | 38
       10885    | 30
       10890    | 30
       10878    | 29
       10866    | 25
       10858    | 21
       10863    | 20
       10876    | 19
       10850    | 16
       10872    | 15
       10899    | 15
       10893    | 13
       10873    | 10
       10851    | 9
       10852    | 9
       10857    | 9
       10887    | 8
       10853    | 7
       10854    | 7
       10870    | 7
       10871    | 7
       10882    | 6
       10867    | 5
       10869    | 5
       10891    | 5
       10883    | 4
       10886    | 4
       10894    | 4
       10898    | 4
       10855    | 3
       10865    | 3
       10881    | 3
       10884    | 3
       10888    | 3
       10889    | 3
       10895    | 3
       10864    | 2
       10877    | 2
       10880    | 2
       10892    | 2
       10896    | 2
       10856    | 1
       10861    | 1
       10874    | 1

   P13 - Seccion 15 - Demanda de la seccion: 1709

       Producto | Demanda
       10943    | 311
       10939    | 217
       10908    | 121
       10910    | 108
       10917    | 94
       10932    | 77
       10947    | 73
       10911    | 59
       10902    | 58
       10904    | 45
       10901    | 44
       10905    | 41
       10924    | 41
       10912    | 34
       10914    | 33
       10928    | 32
       10900    | 28
       10921    | 26
       10930    | 25
       10913    | 24
       10923    | 20
       10920    | 19
       10934    | 18
       10909    | 17
       10933    | 15
       10922    | 11
       10935    | 11
       10919    | 9
       10936    | 9
       10944    | 9
       10942    | 8
       10927    | 7
       10940    | 7
       10945    | 7
       10925    | 6
       10938    | 6
       10915    | 5
       10931    | 4
       10941    | 4
       10903    | 3
       10906    | 3
       10907    | 3
       10926    | 3
       10929    | 3
       10946    | 3
       10949    | 3
       10948    | 2
       10916    | 1
       10918    | 1
       10937    | 1

   P13 - Seccion 16 - Demanda de la seccion: 720

       Producto | Demanda
       10967    | 78
       10995    | 50
       10952    | 49
       10969    | 46
       10951    | 44
       10965    | 42
       10984    | 40
       10953    | 39
       10978    | 38
       10966    | 33
       10996    | 33
       10980    | 25
       10979    | 14
       10998    | 14
       10968    | 13
       10977    | 11
       10997    | 11
       10983    | 10
       10986    | 9
       10976    | 8
       10999    | 8
       10954    | 7
       10955    | 7
       10960    | 7
       10981    | 7
       10959    | 6
       10990    | 6
       10963    | 5
       10970    | 5
       10973    | 4
       10974    | 4
       10982    | 4
       10988    | 4
       10991    | 4
       10950    | 3
       10956    | 3
       10962    | 3
       10964    | 3
       10971    | 3
       10985    | 3
       10989    | 3
       10994    | 3
       10957    | 2
       10958    | 2
       10993    | 2
       10961    | 1
       10972    | 1
       10975    | 1
       10987    | 1
       10992    | 1

   P13 - Seccion 17 - Demanda de la seccion: 848

       Producto | Demanda
       11039    | 162
       11032    | 78
       11048    | 65
       11007    | 54
       11009    | 50
       11017    | 49
       11012    | 44
       11018    | 27
       11045    | 25
       11011    | 22
       11037    | 20
       11027    | 19
       11000    | 15
       11003    | 12
       11043    | 12
       11026    | 11
       11044    | 11
       11041    | 10
       11049    | 10
       11002    | 9
       11008    | 9
       11046    | 9
       11013    | 8
       11020    | 8
       11029    | 8
       11005    | 7
       11010    | 7
       11038    | 7
       11040    | 7
       11004    | 6
       11016    | 6
       11033    | 6
       11036    | 6
       11001    | 5
       11030    | 5
       11034    | 5
       11047    | 5
       11021    | 4
       11031    | 4
       11006    | 3
       11023    | 3
       11025    | 3
       11019    | 2
       11022    | 2
       11028    | 2
       11042    | 2
       11014    | 1
       11015    | 1
       11024    | 1
       11035    | 1

Pasillo 14 - Demanda del pasillo: 11887

   P14 - Seccion 1 - Demanda de la seccion: 706

       Producto | Demanda
       11058    | 96
       11060    | 77
       11093    | 67
       11074    | 61
       11067    | 48
       11051    | 36
       11050    | 35
       11076    | 28
       11073    | 21
       11087    | 21
       11075    | 20
       11097    | 16
       11088    | 13
       11061    | 12
       11078    | 10
       11099    | 10
       11063    | 9
       11085    | 8
       11065    | 7
       11066    | 7
       11077    | 7
       11082    | 7
       11083    | 7
       11053    | 6
       11069    | 6
       11084    | 6
       11086    | 6
       11096    | 6
       11052    | 5
       11064    | 5
       11079    | 5
       11054    | 4
       11057    | 4
       11094    | 4
       11091    | 3
       11056    | 2
       11068    | 2
       11070    | 2
       11080    | 2
       11081    | 2
       11090    | 2
       11092    | 2
       11098    | 2
       11055    | 1
       11059    | 1
       11062    | 1
       11071    | 1
       11072    | 1
       11089    | 1
       11095    | 1

   P14 - Seccion 2 - Demanda de la seccion: 843

       Producto | Demanda
       11129    | 126
       11114    | 121
       11110    | 59
       11122    | 55
       11105    | 53
       11135    | 40
       11143    | 40
       11136    | 34
       11104    | 31
       11103    | 27
       11124    | 25
       11111    | 24
       11140    | 23
       11108    | 20
       11133    | 17
       11102    | 11
       11130    | 11
       11107    | 10
       11132    | 9
       11112    | 8
       11121    | 8
       11131    | 8
       11113    | 7
       11106    | 6
       11116    | 6
       11138    | 6
       11139    | 5
       11144    | 5
       11148    | 5
       11134    | 4
       11100    | 3
       11118    | 3
       11125    | 3
       11127    | 3
       11141    | 3
       11142    | 3
       11147    | 3
       11115    | 2
       11120    | 2
       11123    | 2
       11128    | 2
       11137    | 2
       11101    | 1
       11109    | 1
       11117    | 1
       11119    | 1
       11126    | 1
       11145    | 1
       11146    | 1
       11149    | 1

   P14 - Seccion 3 - Demanda de la seccion: 650

       Producto | Demanda
       11191    | 85
       11161    | 76
       11173    | 56
       11154    | 38
       11178    | 37
       11175    | 33
       11171    | 31
       11181    | 30
       11155    | 16
       11180    | 16
       11170    | 14
       11157    | 13
       11156    | 11
       11158    | 11
       11164    | 11
       11176    | 11
       11162    | 10
       11151    | 8
       11152    | 8
       11172    | 8
       11182    | 8
       11187    | 8
       11199    | 8
       11163    | 7
       11183    | 7
       11188    | 7
       11169    | 6
       11190    | 6
       11192    | 6
       11195    | 6
       11165    | 5
       11198    | 5
       11168    | 4
       11186    | 4
       11196    | 4
       11150    | 3
       11159    | 3
       11167    | 3
       11174    | 3
       11177    | 3
       11179    | 3
       11189    | 3
       11194    | 3
       11197    | 3
       11153    | 2
       11185    | 2
       11193    | 2
       11160    | 1
       11166    | 1
       11184    | 1

   P14 - Seccion 4 - Demanda de la seccion: 555

       Producto | Demanda
       11203    | 60
       11246    | 57
       11224    | 48
       11230    | 47
       11221    | 32
       11229    | 28
       11249    | 28
       11201    | 23
       11223    | 21
       11237    | 20
       11242    | 14
       11213    | 13
       11240    | 13
       11211    | 12
       11208    | 11
       11212    | 10
       11200    | 9
       11232    | 8
       11234    | 8
       11236    | 7
       11238    | 7
       11244    | 7
       11241    | 6
       11205    | 5
       11218    | 5
       11225    | 5
       11227    | 4
       11245    | 4
       11228    | 3
       11231    | 3
       11233    | 3
       11239    | 3
       11247    | 3
       11248    | 3
       11202    | 2
       11204    | 2
       11206    | 2
       11209    | 2
       11210    | 2
       11216    | 2
       11222    | 2
       11226    | 2
       11235    | 2
       11207    | 1
       11214    | 1
       11215    | 1
       11217    | 1
       11219    | 1
       11220    | 1
       11243    | 1

   P14 - Seccion 5 - Demanda de la seccion: 1073

       Producto | Demanda
       11254    | 202
       11270    | 125
       11296    | 101
       11276    | 82
       11295    | 78
       11266    | 67
       11252    | 39
       11283    | 30
       11291    | 29
       11264    | 28
       11260    | 23
       11289    | 20
       11262    | 17
       11251    | 16
       11255    | 15
       11267    | 13
       11277    | 13
       11297    | 12
       11265    | 11
       11280    | 10
       11282    | 10
       11261    | 9
       11278    | 9
       11286    | 9
       11290    | 9
       11250    | 8
       11294    | 8
       11259    | 7
       11279    | 7
       11253    | 6
       11256    | 6
       11258    | 5
       11268    | 5
       11273    | 5
       11298    | 5
       11272    | 4
       11281    | 4
       11288    | 4
       11274    | 3
       11275    | 3
       11287    | 3
       11293    | 3
       11285    | 2
       11292    | 2
       11257    | 1
       11263    | 1
       11269    | 1
       11271    | 1
       11284    | 1
       11299    | 1

   P14 - Seccion 6 - Demanda de la seccion: 620

       Producto | Demanda
       11318    | 103
       11338    | 92
       11326    | 62
       11325    | 44
       11301    | 31
       11348    | 29
       11336    | 22
       11316    | 21
       11317    | 20
       11337    | 18
       11322    | 16
       11310    | 14
       11314    | 12
       11315    | 12
       11349    | 8
       11343    | 7
       11344    | 7
       11300    | 6
       11309    | 6
       11329    | 6
       11339    | 6
       11304    | 5
       11308    | 5
       11330    | 5
       11346    | 5
       11347    | 5
       11305    | 4
       11323    | 4
       11340    | 4
       11342    | 4
       11311    | 3
       11313    | 3
       11320    | 3
       11321    | 3
       11331    | 3
       11332    | 3
       11341    | 3
       11302    | 2
       11303    | 2
       11307    | 2
       11306    | 1
       11312    | 1
       11319    | 1
       11324    | 1
       11327    | 1
       11328    | 1
       11333    | 1
       11334    | 1
       11335    | 1
       11345    | 1

   P14 - Seccion 7 - Demanda de la seccion: 582

       Producto | Demanda
       11397    | 126
       11378    | 48
       11351    | 40
       11368    | 38
       11369    | 33
       11383    | 32
       11371    | 27
       11398    | 26
       11394    | 19
       11387    | 15
       11382    | 12
       11393    | 11
       11395    | 10
       11396    | 10
       11364    | 9
       11389    | 9
       11353    | 8
       11399    | 8
       11381    | 7
       11352    | 6
       11367    | 6
       11358    | 5
       11373    | 5
       11374    | 5
       11391    | 5
       11350    | 4
       11357    | 4
       11361    | 4
       11376    | 4
       11390    | 4
       11362    | 3
       11365    | 3
       11366    | 3
       11370    | 3
       11377    | 3
       11379    | 3
       11380    | 3
       11388    | 3
       11359    | 2
       11360    | 2
       11363    | 2
       11384    | 2
       11385    | 2
       11392    | 2
       11354    | 1
       11355    | 1
       11356    | 1
       11372    | 1
       11375    | 1
       11386    | 1

   P14 - Seccion 8 - Demanda de la seccion: 440

       Producto | Demanda
       11432    | 61
       11425    | 48
       11447    | 35
       11415    | 28
       11437    | 28
       11434    | 27
       11421    | 17
       11406    | 15
       11440    | 14
       11404    | 12
       11445    | 11
       11414    | 10
       11420    | 10
       11401    | 9
       11400    | 7
       11438    | 7
       11405    | 6
       11444    | 6
       11446    | 6
       11442    | 5
       11402    | 4
       11416    | 4
       11419    | 4
       11424    | 4
       11426    | 4
       11427    | 4
       11408    | 3
       11409    | 3
       11410    | 3
       11411    | 3
       11412    | 3
       11418    | 3
       11422    | 3
       11423    | 3
       11430    | 3
       11431    | 3
       11439    | 3
       11441    | 3
       11443    | 3
       11413    | 2
       11417    | 2
       11429    | 2
       11448    | 2
       11403    | 1
       11407    | 1
       11428    | 1
       11433    | 1
       11435    | 1
       11436    | 1
       11449    | 1

   P14 - Seccion 9 - Demanda de la seccion: 718

       Producto | Demanda
       11468    | 101
       11491    | 88
       11460    | 56
       11499    | 51
       11476    | 49
       11454    | 47
       11471    | 46
       11452    | 42
       11469    | 29
       11493    | 22
       11477    | 21
       11456    | 14
       11457    | 13
       11481    | 12
       11483    | 10
       11484    | 10
       11474    | 9
       11479    | 9
       11463    | 8
       11480    | 8
       11466    | 5
       11467    | 5
       11494    | 5
       11458    | 4
       11465    | 4
       11470    | 4
       11482    | 4
       11488    | 4
       11451    | 3
       11455    | 3
       11472    | 3
       11475    | 3
       11496    | 3
       11453    | 2
       11459    | 2
       11462    | 2
       11478    | 2
       11486    | 2
       11495    | 2
       11450    | 1
       11461    | 1
       11464    | 1
       11473    | 1
       11485    | 1
       11487    | 1
       11489    | 1
       11490    | 1
       11492    | 1
       11497    | 1
       11498    | 1

   P14 - Seccion 10 - Demanda de la seccion: 577

       Producto | Demanda
       11512    | 65
       11531    | 47
       11505    | 44
       11523    | 44
       11516    | 40
       11503    | 31
       11501    | 29
       11539    | 27
       11522    | 24
       11534    | 23
       11502    | 18
       11537    | 18
       11519    | 15
       11542    | 11
       11546    | 11
       11517    | 10
       11544    | 10
       11527    | 9
       11504    | 8
       11533    | 8
       11530    | 6
       11532    | 6
       11536    | 6
       11545    | 6
       11509    | 5
       11510    | 5
       11520    | 5
       11508    | 4
       11540    | 4
       11543    | 4
       11538    | 3
       11541    | 3
       11548    | 3
       11500    | 2
       11513    | 2
       11518    | 2
       11521    | 2
       11524    | 2
       11525    | 2
       11528    | 2
       11549    | 2
       11506    | 1
       11507    | 1
       11511    | 1
       11514    | 1
       11515    | 1
       11526    | 1
       11529    | 1
       11535    | 1
       11547    | 1

   P14 - Seccion 11 - Demanda de la seccion: 620

       Producto | Demanda
       11560    | 170
       11557    | 50
       11578    | 39
       11598    | 35
       11579    | 33
       11588    | 28
       11564    | 22
       11553    | 20
       11580    | 18
       11550    | 17
       11555    | 16
       11558    | 15
       11573    | 15
       11565    | 10
       11576    | 10
       11571    | 9
       11572    | 8
       11581    | 8
       11590    | 8
       11582    | 7
       11559    | 6
       11551    | 5
       11562    | 5
       11583    | 5
       11587    | 5
       11593    | 5
       11568    | 4
       11594    | 4
       11552    | 3
       11556    | 3
       11585    | 3
       11586    | 3
       11589    | 3
       11595    | 3
       11554    | 2
       11566    | 2
       11567    | 2
       11574    | 2
       11584    | 2
       11591    | 2
       11596    | 2
       11597    | 2
       11599    | 2
       11561    | 1
       11563    | 1
       11569    | 1
       11570    | 1
       11575    | 1
       11577    | 1
       11592    | 1

   P14 - Seccion 12 - Demanda de la seccion: 1048

       Producto | Demanda
       11630    | 127
       11600    | 112
       11615    | 106
       11608    | 88
       11636    | 44
       11644    | 41
       11607    | 40
       11629    | 37
       11645    | 36
       11633    | 34
       11603    | 28
       11610    | 27
       11601    | 25
       11605    | 25
       11638    | 24
       11647    | 24
       11643    | 22
       11649    | 18
       11614    | 17
       11624    | 17
       11609    | 16
       11631    | 15
       11617    | 13
       11634    | 11
       11640    | 11
       11618    | 9
       11604    | 7
       11616    | 7
       11619    | 7
       11606    | 6
       11626    | 6
       11641    | 6
       11620    | 4
       11635    | 4
       11637    | 4
       11639    | 4
       11648    | 4
       11628    | 3
       11642    | 3
       11602    | 2
       11612    | 2
       11623    | 2
       11625    | 2
       11627    | 2
       11611    | 1
       11613    | 1
       11621    | 1
       11622    | 1
       11632    | 1
